id,count
5796,1
5797,22
5798,2
5799,10
5800,73
5801,1
5802,7
5803,2
5804,2
5805,48
5806,1
5807,1
5808,23
5809,1
5810,1
5811,21
5812,1
5813,1
5814,1
5815,7
5816,1
5817,1
5818,1
5819,1
5820,8
5821,6
5822,14
5823,2
5824,2
5825,75
5826,3
5827,2
5828,1
5829,1
5830,38
5831,1
5832,4
5833,1
5834,21
5835,1
5836,1
5837,21
5838,1
5839,1
5840,1
5841,1
5842,1
5843,91
5844,5
5845,3
5846,51
5847,1
5848,1
5849,93
5850,6
5851,7
5852,1
5853,21
5854,1
5855,8
5856,1
5857,1
5858,4
5859,2
5860,2
5861,13
5862,1
5863,51
5864,3
5865,1
5866,2
5867,1
5868,11
5869,33
5870,1
5871,13
5872,1
5873,13
5874,2
5875,3
5876,82
5877,1
5878,1
5879,92
5880,1
5881,1
5882,89
5883,3
5884,1
5885,1
5886,1
5887,1
5888,1
5889,2
5890,1
5891,1
5892,1
5893,2
5894,10
5895,1
5896,1
5897,20
5898,1
5899,1
5900,1
5901,1
5902,39
5903,42
5904,19
5905,91
5906,1
5907,94
5908,1
5909,1
5910,1
5911,3
5912,80
5913,1
5914,6
5915,2
5916,1
5917,7
5918,2
5919,1
5920,1
5921,81
5922,5
5923,94
5924,1
5925,1
5926,1
5927,1
5928,1
5929,2
5930,2
5931,2
5932,1
5933,11
5934,31
5935,63
5936,1
5937,36
5938,17
5939,2
5940,2
5941,3
5942,80
5943,2
5944,1
5945,6
5946,1
5947,5
5948,1
5949,14
5950,23
5951,3
5952,1
5953,4
5954,1
5955,19
5956,39
5957,1
5958,1
5959,4
5960,1
5961,1
5962,1
5963,2
5964,1
5965,1
5966,38
5967,1
5968,1
5969,2
5970,1
5971,6
5972,1
5973,3
5974,2
5975,1
5976,69
5977,1
5978,1
5979,1
5980,66
5981,3
5982,1
5983,6
5984,1
5985,3
5986,1
5987,1
5988,23
5989,1
5990,7
5991,7
5992,84
5993,1
5994,1
5995,84
5996,1
5997,1
5998,1
5999,1
6000,22
6001,3
6002,1
6003,1
6004,7
6005,7
6006,1
6007,1
6008,1
6009,1
6010,45
6011,2
6012,22
6013,1
6014,1
6015,19
6016,1
6017,3
6018,3
6019,5
6020,2
6021,11
6022,1
6023,44
6024,1
6025,1
6026,1
6027,1
6028,1
6029,1
6030,1
6031,3
6032,22
6033,1
6034,3
6035,20
6036,38
6037,7
6038,2
6039,1
6040,1
6041,1
6042,1
6043,22
6044,5
6045,80
6046,2
6047,1
6048,10
6049,26
6050,8
6051,1
6052,4
6053,1
6054,1
6055,1
6056,1
6057,22
6058,1
6059,18
6060,3
6061,32
6062,47
6063,1
6064,1
6065,1
6066,14
6067,1
6068,17
6069,3
6070,1
6071,1
6072,1
6073,13
6074,5
6075,1
6076,1
6077,1
6078,1
6079,1
6080,1
6081,1
6082,69
6083,1
6084,1
6085,1
6086,66
6087,3
6088,1
6089,1
6090,3
6091,1
6092,1
6093,1
6094,20
6095,1
