id,ribotype
2077,"['012', '029', '029', '434', '434', '444', '484', '519', '524', '542', 'Strain630', '012', '012', '012', '012', '029', '029', '033', '045/1', '045', '066', '066/2', '066/2', '066', '078/4', '247', '251', '251', '434', '441', '444', '484', '519', '519', '524', '542', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', '078', 'CloneAT-16', 'CloneAT-3', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-12', 'CloneA-15', 'CloneB-11']"
2078,['001']
2079,['CloneAT-11']
2080,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2081,['StrainCD196']
2082,"['027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '251', '251', '434', '434', '441', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', '045/1', 'Strain027', 'AI5', 'CloneB-14', 'CloneA-6', '078', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-9', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneB-11']"
2083,"['444', 'StrainCD196', 'CloneAT-16', 'CloneAT-7', 'CloneAT-8']"
2084,"['247', '247']"
2085,"['519', '063', '444']"
2086,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
2087,"['045', '066', '066/2']"
2088,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2089,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '063', '063', '063', '247', '247', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2090,"['012', '519', '519', 'StrainCD196', '176', 'CloneA-15']"
2091,['AI5']
2092,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '519', '519', '524', 'Strain630', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '063/1', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2093,['542']
2094,['176']
2095,['444']
2096,['078']
2097,"['012', '027', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '519', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2098,['063/1']
2099,['434']
2100,['029']
2101,"['033', '063/1', '126', '247', '434', '444', '484', 'CloneA-15', 'CloneB-11']"
2102,"['063', '063', '444', '444', 'AI-56']"
2103,"['012', '027', '029', '434', '441/3', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001']"
2104,['063']
2105,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2106,"['029', '434', '434', '441/3', '519', '524', '542', '542', 'Strain630', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2107,"['126', '434', '519']"
2108,['542']
2109,['029']
2110,['029']
2111,['484']
2112,['519']
2113,['247']
2114,['029']
2115,"['247', '434', '519', '519', '524', '542', '542', '001']"
2116,['029']
2117,"['012', '033', '033', '033', '033', '045/1', '063/1', '066', '078/4', '126', '251', '045/1', '078', 'CloneA-15', 'CloneB-11']"
2118,['029']
2119,"['012', '033', '033', '033', '033', '045/1', '063/1', '066', '078/4', '126', '251', '045/1', '078', 'CloneA-15', 'CloneB-11']"
2120,"['033', '063/1', '126']"
2121,['029']
2122,['001']
2123,"['029', '524', 'Strain630']"
2124,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '542', '542', 'StrainCD196', 'CloneA-15', 'CloneB-11']"
2125,['StrainCD196']
2126,['524']
2127,"['012', '027', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063/1', '063/1', '066', '078/4', '078ecdc', '126', '247', '247', '247', '251', '434', '441', '444', '519', '519', '519', '524', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2128,"['029', '251']"
2129,"['012', '027', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '519', '524', 'Strain630', '012', '012', '012', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', '542', '542', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2130,['012']
2131,['AI5']
2132,['542']
2133,"['063', '444', 'AI-56']"
2134,"['063', '444']"
2135,"['012', '027', '029', '029', '247', '434', '434', '441/3', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '045/1', '063/1', '066', '066/2', '066', '078/4', '078ecdc', '126', '251', '251', '045/1', '078', '001', 'CloneA-15', 'CloneB-11']"
2136,"['033', '063/1', '126', '444', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045', '063', '063', '063', '063/1', '066/2', '247', '247', '247', '247', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2137,['247']
2138,['027']
2139,['066']
2140,"['441/3', '247']"
2141,['247']
2142,"['012', '029', '434', '444', '519', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '078/4', '078ecdc', '126', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2143,['247']
2144,"['033', '063/1', '126']"
2145,"['033', '063/1', '126']"
2146,['012']
2147,"['484', '484']"
2148,"['029', '434', '434', '441/3', '519', '524', '542', '542', 'Strain630', '029', '444', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2149,['012']
2150,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
2151,['001']
2152,"['029', '524', 'Strain630']"
2153,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '542', '542', 'StrainCD196', 'CloneA-15', 'CloneB-11']"
2154,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2155,['029']
2156,['CloneB-14']
2157,['126']
2158,['063/1']
2159,['CloneAT-16']
2160,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2161,"['063', 'CloneAT-11']"
2162,['Strain630']
2163,"['029', '434', '434', '441/3', '519', '524', '542', '542', 'Strain630', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2164,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2165,['078']
2166,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '542', '542', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
2167,"['441/3', 'StrainCD196', '029', '063', '063', '444', '444', 'AI-56', '045/1', 'CloneAT-17', 'CloneAT-9']"
2168,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '063/1', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2169,"['045', '066', '066/2']"
2170,"['012', '027', '029', '033', '063/1', '126', '434', '441/3', '444', '484', 'Strain630', 'StrainCD196', 'CloneA-15', 'CloneB-11']"
2171,"['434', '519']"
2172,['519']
2173,"['012', '029', '033', '063/1', '247', '434', '444', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '045', '063', '063', '063/1', '066', '066/2', '078ecdc', '247', '247', '247', '247', '251', '434', '444', '444', '519', '519', '524', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2174,['542']
2175,"['434', '434', '441/3', '519', '524', '542', '029', '444', 'CloneAT-11', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2176,"['434', '434']"
2177,['434']
2178,['063/1']
2179,['029']
2180,"['012', '029', '247', '434', '444', '519', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '078/4', '078ecdc', '126', '247', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2181,['126']
2182,"['434', '519']"
2183,"['434', '519', '029', '444']"
2184,"['029', '434', '434', '441/3', '519', '524', '542', '542', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2185,"['012', '029', '029', '434', '434', '444', '484', '519', '524', '542', 'Strain630', '012', '012', '012', '012', '029', '033', '045/1', '045', '066', '066/2', '066/2', '066', '078/4', '247', '251', '434', '441', '444', '484', '519', '519', '524', '542', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', '078', 'CloneAT-16', 'CloneAT-3', '001', 'CloneAT-9', 'CloneAT-8', 'CloneAT-12', 'CloneA-15', 'CloneB-11']"
2186,['029']
2187,"['063/1', '126', '247', '012', '012', '012', '012', '012', '029', '033', '033', '033', '033', '045', '063/1', '063/1', '066/2', '066', '078/4', '126', '247', '247', '251', '251', '434', '441', '444', '484', '524', '542', '542', 'StrainCD196', 'StrainCD196', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2188,"['484', '484']"
2189,"['012', '434', '434', '444', '519', '542', '012', '012', '012', '029', '029', '029', '063', '063', '063', '247', '247', '434', '441', '444', '444', '444', '484', '524', '542', '542', 'AI-56', 'Strain027', '176', 'CloneB-12', 'CloneAT-11', '001', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2190,"['029', 'Strain630']"
2191,"['063/1', '126', '247', '441/3', 'StrainCD196', '012', '012', '012', '012', '012', '029', '029', '033', '045', '063', '063', '063/1', '063/1', '066/2', '066', '247', '251', '251', '434', '441', '444', '484', '524', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-1']"
2192,['029']
2193,['027']
2194,"['029', '434', '434', '441/3', '519', '524', '542', '542', 'Strain630', '029', '444', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2195,"['441/3', 'StrainCD196', '012', '247', '519', '524', '542', 'StrainCD196', 'StrainCD196', 'CloneAT-8']"
2196,"['033', '033', '033', '078/4', '126']"
2197,"['441/3', '012', '247', '519', '524', '542', 'StrainCD196', 'StrainCD196', 'CloneAT-8']"
2198,"['542', 'Strain630']"
2199,['001']
2200,['StrainCD196']
2201,"['033', '033', '033', '078/4', '126']"
2202,['247']
2203,['247']
2204,['519']
2205,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
2206,['012']
2207,"['441/3', '444']"
2208,"['542', '542', 'Strain630']"
2209,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
2210,['029']
2211,['029']
2212,"['063/1', '251']"
2213,"['247', '247']"
2214,"['033', '033', '033', '045/1', '063/1', '066/2', '066', '078/4', '078ecdc', '126', '251', '045/1', '078']"
2215,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '063', '063', '063', '247', '247', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2216,"['029', '434', '434', '441/3', '519', '524', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
2217,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
2218,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
