id,ribotype
2708,['247']
2709,['063/1']
2710,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
2711,['012']
2712,['045/1']
2713,"['029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9', '126']"
2714,"['029', '066', '078', 'CloneA-15', 'CloneAT-3', '251', '063/1', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '045/1', '033', 'CloneAT-17', '247', '542', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'AI5', 'CloneAT-9', '126']"
2715,['012']
2716,['AI5']
2717,['542']
2718,['033']
2719,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2720,['126']
2721,"['CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneAT-14']"
2722,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', '126']"
2723,['CloneA-15']
2724,"['029', '444', '434', '519']"
2725,['StrainCD196']
2726,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2727,['012']
2728,['027']
2729,['484']
2730,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2731,['StrainCD196']
2732,['012']
2733,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2734,['434']
2735,['029']
2736,"['029', 'Strain630', '524']"
2737,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2738,['066']
2739,"['247', '441/3']"
2740,['247']
2741,"['029', '078', 'Strain027', 'CloneA-15', '078ecdc', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2742,['247']
2743,"['063/1', '033', '126']"
2744,['066']
2745,"['066', '066/2', '045']"
2746,['CloneAT-7']
2747,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2748,['029']
2749,['001']
2750,"['029', 'Strain630', '524']"
2751,"['029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9', '126']"
2752,['078']
2753,"['001', '063']"
2754,"['029', '066', '078', 'Strain027', 'CloneA-15', 'CloneAT-3', 'AI-56', '251', '434', '444', '012', '078/4', '441/3', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '063', '033', 'CloneAT-17', '247', '542', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'AI5', 'CloneAT-9']"
2755,['029']
2756,"['176', '029', '066', '078', 'CloneAT-3', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '484', 'CloneAT-14', '033', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', '126']"
2757,['CloneAT-11']
2758,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2759,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
2760,['012']
2761,"['CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneAT-14']"
2762,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2763,['CloneAT-7']
2764,['063/1']
2765,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2766,['001']
2767,"['029', 'Strain630', '524']"
2768,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2769,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2770,['001']
2771,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2772,['247']
2773,['444']
2774,"['176', '247']"
2775,"['029', '066', '078', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '484', '045/1', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9', '126']"
2776,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2777,['247']
2778,['444']
2779,['251']
2780,['484']
2781,['524']
2782,['434']
2783,"['176', '029', 'Strain027', 'AI-56', '434', '444', '012', '519', '484', '001', 'CloneAT-14', '063', 'Strain630', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneAT-11', 'CloneAT-8', 'CloneB-12']"
2784,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
2785,"['176', '012', '247', '434']"
2786,"['029', '066', '078', 'Strain027', 'CloneA-15', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2787,"['247', '542']"
2788,"['CloneAT-12', '176', '524', '029', '484', 'CloneAT-11', 'CloneAT-14', 'CloneAT-1', '247', 'CloneAT-8', '434', '542', 'CloneB-12', '441', '012', '444']"
2789,['029']
2790,['StrainCD196']
2791,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2792,['126']
2793,"['176', '029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2794,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2795,"['AI-56', '444', '063']"
2796,"['444', '063']"
2797,['063/1']
2798,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
2799,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2800,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2801,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2802,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2803,['078']
2804,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2805,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'AI5', 'CloneAT-9', '126']"
2806,"['StrainCD196', '029', 'AI-56', '045/1', '063', 'CloneAT-17', '444', 'CloneAT-9', '441/3']"
2807,"['029', '066', '078', 'Strain027', 'CloneA-15', 'CloneAT-3', '251', '434', '444', '012', '078/4', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '033', 'Strain630', '247', '542', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'AI5', 'CloneAT-9']"
2808,"['176', '029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2809,"['066', '066/2', '045']"
2810,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2811,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'AI5', 'CloneAT-9', '126']"
2812,"['CloneB-11', '484', '033', '063/1', '434', '444', 'CloneA-15', '126']"
2813,"['434', '519']"
2814,['519']
2815,"['029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'CloneAT-3', '251', '063/1', '434', '444', '012', '066/2', 'CloneAT-16', '045', '524', '519', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9']"
2816,['542']
2817,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
2818,['434']
2819,['434']
2820,['063/1']
2821,['029']
2822,"['029', '078', 'Strain027', 'CloneA-15', '078ecdc', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2823,"['029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'CloneAT-9', '126']"
2824,['012']
2825,['AI5']
2826,"['247', '441/3']"
2827,['247']
2828,['444']
2829,['029']
2830,"['078/4', '033', '126']"
2831,"['176', '029', '066', '078', 'CloneAT-3', '251', '063/1', '434', '444', '012', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '484', 'CloneAT-14', '033', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', '126']"
2832,['484']
2833,"['AI-56', '001', '063', '434', '444']"
2834,"['176', '029', 'Strain027', 'AI-56', '434', '444', '012', '524', '519', '484', 'CloneAT-14', '063', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneAT-11', 'CloneAT-8', 'CloneB-12']"
2835,"['029', 'Strain630']"
2836,"['176', '029', '066', '078', 'CloneAT-3', '251', '063/1', '434', '444', '012', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '484', '033', '247', '542', 'CloneAT-1', '441', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', '126']"
2837,['029']
2838,['176']
2839,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2840,['444']
2841,['027']
2842,"['Strain630', '542']"
2843,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
2844,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
2845,"['012', '524']"
2846,"['StrainCD196', '519', '247', 'CloneAT-8', '542', '441/3']"
2847,['251']
2848,['484']
2849,"['078/4', '033', '126']"
2850,['524']
2851,['434']
2852,"['176', '029', 'Strain027', 'AI-56', '434', '444', '012', '441/3', '524', '519', '484', '001', 'CloneAT-14', '063', 'Strain630', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-8', 'CloneB-12']"
2853,['StrainCD196']
2854,['247']
2855,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
2856,"['029', '078', 'Strain027', 'CloneA-15', '078ecdc', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2857,"['176', '012', '247', '434']"
2858,"['029', '066', '078', 'Strain027', 'CloneA-15', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2859,['247']
2860,['444']
2861,['078']
2862,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2863,['247']
2864,"['519', '066', '251', '045/1', 'CloneAT-7', '027', '063/1', '078', '542', '441', '012', '441/3', 'CloneA-6', '126']"
2865,['444']
2866,['519']
2867,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2868,['012']
2869,['AI5']
2870,"['524', '519', '029', '001', '247', '434', '542']"
2871,"['CloneB-11', '066', '251', '045/1', '033', '063/1', '078', '012', '078/4', 'CloneA-15', '126']"
2872,['029']
2873,['126']
2874,"['029', '012', 'Strain630']"
2875,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '033', 'Strain630', '063/1', '434', '444', '012', '027', 'CloneA-15', '126']"
2876,"['029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'CloneAT-3', '251', '063/1', '434', '444', '012', '066/2', 'CloneAT-16', '045', '524', '519', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9']"
2877,"['CloneAT-12', '524', '519', '029', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
2878,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2879,['484']
2880,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'AI5', 'CloneAT-9', '126']"
2881,"['066/2', '029', '066', '251', '045/1', '033', '063/1', '078', 'AI5', '012', '078/4']"
2882,"['Strain630', '542']"
2883,"['441', '012']"
2884,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2885,"['176', '029', '066', 'Strain027', 'CloneB-14', 'CloneAT-3', 'AI-56', '434', '444', '012', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9']"
2886,['001']
2887,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '484', '519', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2888,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2889,['029']
2890,['CloneB-14']
2891,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2892,"['066/2', '066', '251', '045/1', '033', '063/1', '078', '126', '078/4', '078ecdc']"
2893,['029']
2894,"['001', '126']"
2895,['001']
2896,['029']
2897,['126']
2898,['247']
2899,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2900,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'AI5', 'CloneAT-9', '126']"
2901,['484']
2902,"['251', '063/1']"
2903,"['176', '029', '066', '078', 'Strain027', '078ecdc', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2904,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2905,['484']
2906,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2907,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', '126']"
2908,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2909,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2910,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2911,['434']
2912,['063/1']
2913,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2914,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
2915,['012']
2916,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
2917,['045/1']
2918,"['CloneAT-1', 'CloneAT-12', 'CloneAT-11', 'CloneAT-14']"
2919,['066']
2920,"['524', '519', '029', 'AI-56', '063', '247', '434', '542', 'Strain027', '444', 'CloneB-12', '012']"
2921,"['029', '078', 'CloneA-15', '078ecdc', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneAT-9', '126']"
2922,"['Strain630', '029']"
2923,['029']
2924,['029']
2925,['063/1']
2926,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
2927,['029']
2928,"['Strain630', '542']"
2929,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
2930,['066']
2931,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
