"accession","source_code","ribotype"
"SRR3355903","SRR",78
"SRR17631423","SRR",NA
"SRR3356134","SRR",78
"SRR17631274","SRR",NA
"SRR3355849","SRR",12
"SRR3356256","SRR",14
"SRR3356130","SRR",78
"SRR3356321","SRR",20
"SRR3357551","SRR",2
"SRR3355860","SRR",27
"SRR3356282","SRR",15
"SRR3355857","SRR",14
"SRR3355798","SRR",29
"SRR3358078","SRR",2
"SRR3358227","SRR",78
"SRR3355483","SRR",27
"SRR3356276","SRR",NA
"SRR3338099","SRR",15
"SRR3357736","SRR",2
"SRR3355799","SRR",15
"SRR3338639","SRR",14
"SRR3355383","SRR",14
"SRR3355375","SRR",15
"SRR3357615","SRR",27
"SRR3356211","SRR",5
"SRR3355861","SRR",15
"SRR3356221","SRR",54
"SRR3356158","SRR",20
"SRR3338589","SRR",27
"SRR3355367","SRR",140
"SRR3356289","SRR",12
"SRR3337593","SRR",101
"SRR3339003","SRR",2
"SRR3355477","SRR",78
"SRR3355840","SRR",14
"SRR3355898","SRR",56
"SRR3358212","SRR",106
"SRR3357878","SRR",27
"SRR3358263","SRR",5
"SRR3335910","SRR",27
"SRR3356235","SRR",2
"SRR3356304","SRR",5
"SRR3356287","SRR",20
"SRR3357940","SRR",27
"SRR3337615","SRR",5
"SRR3356300","SRR",15
"SRR3356121","SRR",106
"SRR3355825","SRR",76
"SRR3356252","SRR",27
"SRR3358297","SRR",13
"SRR3339343","SRR",15
"SRR3356102","SRR",126
"SRR3356246","SRR",27
"SRR3356123","SRR",14
"SRR17631433","SRR",NA
"SRR3356132","SRR",5
"SRR3355415","SRR",29
"SRR3335283","SRR",17
"SRR3355922","SRR",14
"SRR3357928","SRR",78
"SRR3355401","SRR",23
"SRR3357659","SRR",3
"SRR3338541","SRR",20
"SRR3338266","SRR",NA
"SRR3339392","SRR",5
"SRR3334875","SRR",2
"SRR3337787","SRR",27
"SRR3355420","SRR",46
"SRR3358270","SRR",323
"SRR3355435","SRR",15
"SRR3337772","SRR",15
"SRR3355413","SRR",46
"SRR3356166","SRR",5
"SRR3356288","SRR",27
"SRR3357663","SRR",193
"SRR3338168","SRR",3
"SRR3356196","SRR",78
"SRR3356170","SRR",249
"SRR3357936","SRR",26
"SRR17631470","SRR",NA
"SRR3338586","SRR",20
"SRR3356193","SRR",27
"SRR3338203","SRR",78
"SRR3338527","SRR",23
"SRR3355400","SRR",26
"SRR3355387","SRR",2
"SRR17630979","SRR",NA
"SRR3355911","SRR",107
"SRR3356169","SRR",2
"SRR3335946","SRR",NA
"SRR3356129","SRR",26
"SRR17631333","SRR",NA
"SRR3335887","SRR",78
"SRR3337670","SRR",2
"SRR3357667","SRR",351
"SRR3357625","SRR",20
"SRR3355382","SRR",11
"SRR3338731","SRR",27
"SRR3335287","SRR",15
"SRR3357815","SRR",27
"SRR3356241","SRR",27
"SRR3338908","SRR",17
"SRR3338100","SRR",369
"SRR3338679","SRR",78
"SRR3357961","SRR",126
"SRR3356273","SRR",78
"SRR17631388","SRR",NA
"SRR3356186","SRR",3
"SRR3357616","SRR",417
"SRR3356233","SRR",NA
"SRR3357641","SRR",15
"SRR3355749","SRR",126
"SRR3355868","SRR",23
"SRR3356150","SRR",207
"SRR3356155","SRR",15
"SRR3338989","SRR",274
"SRR3355886","SRR",NA
"SRR3338122","SRR",15
"SRR3357546","SRR",2
"SRR3357671","SRR",29
"SRR3355426","SRR",15
"SRR3338674","SRR",2
"SRR3358215","SRR",54
"SRR3355404","SRR",78
"SRR3356330","SRR",14
"SRR3357985","SRR",26
"SRR3356232","SRR",258
"SRR17631232","SRR",NA
"SRR3357975","SRR",78
"SRR3356203","SRR",2
"SRR3338105","SRR",348
"SRR3335297","SRR",103
"SRR3355874","SRR",5
"SRR3355389","SRR",258
"SRR3338213","SRR",14
"SRR3334908","SRR",106
"SRR3337586","SRR",14
"SRR3358211","SRR",15
"SRR3356105","SRR",15
"SRR3357869","SRR",78
"SRR3355354","SRR",5
"SRR3356032","SRR",15
"SRR3355935","SRR",27
"SRR3337770","SRR",27
"SRR3631915","SRR",244
"SRR3631885","SRR",244
"SRR3355464","SRR",NA
"SRR3338694","SRR",87
"SRR3356264","SRR",20
"SRR3335975","SRR",NA
"SRR3357631","SRR",20
"SRR3358214","SRR",78
"SRR3356238","SRR",87
"SRR3337595","SRR",20
"SRR3356251","SRR",258
"SRR3337755","SRR",3
"SRR3335960","SRR",15
"SRR3357648","SRR",140
"SRR3338472","SRR",20
"SRR3356249","SRR",42
"SRR3335277","SRR",103
"SRR3339022","SRR",2
"SRR3357962","SRR",27
"SRR3338126","SRR",54
"SRR3355388","SRR",21
"SRR3338195","SRR",106
"SRR3358241","SRR",50
"SRR3338166","SRR",14
"SRR3336098","SRR",14
"SRR3335881","SRR",2
"SRR3334818","SRR",27
"SRR3338941","SRR",56
"SRR3338661","SRR",106
"SRR3338231","SRR",181
"SRR3338080","SRR",339
"SRR3355467","SRR",384
"SRR3355822","SRR",14
"SRR3356156","SRR",216
"SRR3631558","SRR",NA
"SRR3338230","SRR",78
"SRR3355884","SRR",2
"SRR3358261","SRR",438
"SRR3357871","SRR",78
"SRR3356227","SRR",78
"SRR3335489","SRR",5
"SRR17631050","SRR",NA
"SRR3358245","SRR",14
"SRR3357981","SRR",81
"SRR3356349","SRR",15
"SRR3356140","SRR",78
"SRR17631315","SRR",NA
"SRR3355454","SRR",70
"SRR3356342","SRR",37
"SRR3355351","SRR",46
"SRR3356275","SRR",2
"SRR3334816","SRR",12
"SRR3334804","SRR",106
"SRR3631458","SRR",258
"SRR3338922","SRR",2
"SRR3357665","SRR",29
"SRR3355926","SRR",14
"SRR3357966","SRR",81
"SRR3355827","SRR",15
"SRR17631473","SRR",NA
"SRR3358264","SRR",14
"SRR3338216","SRR",220
"SRR3358198","SRR",20
"SRR3355845","SRR",20
"SRR3357564","SRR",76
"SRR3334830","SRR",23
"SRR3357565","SRR",20
"SRR3335558","SRR",78
"SRR3356174","SRR",15
"SRR3355359","SRR",66
"SRR3355453","SRR",20
"SRR3355418","SRR",54
"SRR3356058","SRR",13
"SRR3355916","SRR",15
"SRR3356343","SRR",20
"SRR3357931","SRR",27
"SRR3358035","SRR",12
"SRR3337768","SRR",78
"SRR3356298","SRR",14
"SRR3357653","SRR",76
"SRR3355450","SRR",258
"SRR3356322","SRR",50
"SRR3356291","SRR",199
"SRR3335597","SRR",14
"SRR3355879","SRR",3
"SRR3357947","SRR",78
"SRR3356197","SRR",27
"SRR3355437","SRR",15
"SRR3355374","SRR",23
"SRR3338916","SRR",27
"SRR3357847","SRR",23
"SRR3357645","SRR",2
"SRR3356153","SRR",78
"SRR3358195","SRR",18
"SRR17631016","SRR",NA
"SRR3357846","SRR",81
"SRR3356224","SRR",78
"SRR3356323","SRR",27
"SRR3335535","SRR",106
"SRR3335462","SRR",106
"SRR3355831","SRR",20
"SRR3355403","SRR",27
"SRR3355407","SRR",78
"SRR3335993","SRR",106
"SRR3339307","SRR",54
"SRR3357922","SRR",27
"SRR3357879","SRR",2
"SRR3357842","SRR",27
"SRR3357527","SRR",78
"SRR3356281","SRR",27
"SRR3355892","SRR",106
"SRR3357968","SRR",NA
"SRR3357661","SRR",78
"SRR3356171","SRR",15
"SRR17631392","SRR",NA
"SRR3355940","SRR",23
"SRR3355479","SRR",15
"SRR3357959","SRR",15
"SRR3357507","SRR",27
"SRR17631164","SRR",NA
"SRR3355929","SRR",14
"SRR3355863","SRR",78
"SRR3355917","SRR",14
"SRR3355376","SRR",20
"SRR3356179","SRR",15
"SRR3356178","SRR",78
"SRR3356210","SRR",20
"SRR3356192","SRR",193
"SRR3338273","SRR",14
"SRR3357629","SRR",2
"SRR3356168","SRR",2
"SRR3356347","SRR",11
"SRR3357642","SRR",15
"SRR3338249","SRR",2
"SRR3357668","SRR",46
"SRR3338507","SRR",15
"SRR3356240","SRR",78
"SRR3356248","SRR",15
"SRR3631861","SRR",36
"SRR3631548","SRR",36
"SRR3355365","SRR",27
"SRR3356195","SRR",81
"SRR3355357","SRR",23
"SRR3356176","SRR",18
"SRR3355428","SRR",14
"SRR3338148","SRR",78
"SRR3337611","SRR",20
"SRR3356183","SRR",78
"SRR3356286","SRR",2
"SRR3337707","SRR",11
"SRR3336091","SRR",15
"SRR3338111","SRR",2
"SRR3356214","SRR",78
"SRR3357626","SRR",27
"SRR3356143","SRR",78
"SRR3356296","SRR",78
"SRR3336031","SRR",50
"SRR3355901","SRR",20
"SRR3356198","SRR",339
"SRR3355870","SRR",339
"SRR3338649","SRR",14
"SRR3338565","SRR",13
"SRR3357932","SRR",23
"SRR3357540","SRR",78
"SRR3335436","SRR",15
"SRR3355854","SRR",2
"SRR3355481","SRR",57
"SRR3355796","SRR",26
"SRR3356144","SRR",27
"SRR3356295","SRR",NA
"SRR3357536","SRR",78
"SRR3357502","SRR",5
"SRR3355361","SRR",20
"SRR3356159","SRR",26
"SRR3355447","SRR",216
"SRR3356320","SRR",1
"SRR3355909","SRR",54
"SRR3356137","SRR",27
"SRR3334843","SRR",106
"SRR3338655","SRR",14
"SRR3355444","SRR",23
"SRR3358016","SRR",1
"SRR3358197","SRR",27
"SRR3356188","SRR",23
"SRR3338272","SRR",NA
"SRR3355941","SRR",20
"SRR3356146","SRR",57
"SRR3337724","SRR",519
"SRR3355907","SRR",14
"SRR3357509","SRR",81
"SRR3357508","SRR",249
"SRR3356223","SRR",2
"SRR3356303","SRR",193
"SRR3338160","SRR",78
"SRR3355442","SRR",27
"SRR3357977","SRR",2
"SRR3356312","SRR",15
"SRR3357504","SRR",15
"SRR3358076","SRR",15
"SRR3337580","SRR",87
"SRR3357873","SRR",26
"SRR3357919","SRR",78
"SRR3356237","SRR",126
"SRR3357673","SRR",78
"SRR3356204","SRR",2
"SRR3357545","SRR",27
"SRR3631756","SRR",27
"SRR3355480","SRR",78
"SRR3356231","SRR",87
"SRR3358271","SRR",14
"SRR3357644","SRR",27
"SRR3338234","SRR",27
"SRR3355371","SRR",78
"SRR3358266","SRR",78
"SRR3357926","SRR",87
"SRR3356269","SRR",1
"SRR3357916","SRR",14
"SRR3339316","SRR",50
"SRR3355431","SRR",14
"SRR3356284","SRR",78
"SRR3356292","SRR",20
"SRR3358298","SRR",78
"SRR3338550","SRR",27
"SRR3356261","SRR",27
"SRR3338138","SRR",14
"SRR3337774","SRR",20
"SRR3355423","SRR",NA
"SRR3356255","SRR",15
"SRR3339000","SRR",20
"SRR3355363","SRR",23
"SRR3355830","SRR",14
"SRR3355460","SRR",70
"SRR3355858","SRR",14
"SRR3356213","SRR",11
"SRR3355795","SRR",78
"SRR3338243","SRR",445
"SRR3355353","SRR",5
"SRR3355881","SRR",27
"SRR3355397","SRR",14
"SRR3355392","SRR",14
"SRR3335878","SRR",78
"SRR3339208","SRR",27
"SRR3357845","SRR",12
"SRR3356124","SRR",29
"SRR3356219","SRR",27
"SRR3357636","SRR",5
"SRR3357547","SRR",27
"SRR3335932","SRR",76
"SRR3356194","SRR",20
"SRR3357513","SRR",3
"SRR3336005","SRR",23
"SRR3355482","SRR",2
"SRR3338246","SRR",258
"SRR3358300","SRR",14
"SRR3339040","SRR",258
"SRR3355873","SRR",81
"SRR3335230","SRR",NA
"SRR3357660","SRR",17
"SRR3355865","SRR",18
"SRR3357843","SRR",2
"SRR3358267","SRR",20
"SRR3357656","SRR",258
"SRR3356142","SRR",20
"SRR3339297","SRR",2
"SRR3355943","SRR",106
"SRR3335860","SRR",20
"SRR3338210","SRR",76
"SRR3356181","SRR",341
"SRR3355838","SRR",78
"SRR3355379","SRR",70
"SRR3355469","SRR",78
"SRR3356247","SRR",27
"SRR3356149","SRR",27
"SRR3355394","SRR",27
"SRR3355828","SRR",14
"SRR3358259","SRR",2
"SRR3339380","SRR",15
"SRR3338611","SRR",14
"SRR3335864","SRR",78
"SRR3356339","SRR",17
"SRR3355833","SRR",14
"SRR3357915","SRR",15
"SRR3355470","SRR",20
"SRR3338212","SRR",29
"SRR3356337","SRR",27
"SRR3355370","SRR",78
"SRR3355869","SRR",27
"SRR3355451","SRR",2
"SRR3355824","SRR",14
"SRR3338068","SRR",249
"SRR3337709","SRR",2
"SRR3356348","SRR",353
"SRR3356109","SRR",78
"SRR3357970","SRR",193
"SRR3357864","SRR",15
"SRR3338715","SRR",2
"SRR3338209","SRR",15
"SRR3356290","SRR",15
"SRR3337763","SRR",15
"SRR3355821","SRR",23
"SRR3338759","SRR",23
"SRR3338258","SRR",12
"SRR3335293","SRR",2
"SRR3338141","SRR",15
"SRR3356335","SRR",78
"SRR3357913","SRR",50
"SRR3357523","SRR",2
"SRR3356164","SRR",14
"SRR3356191","SRR",78
"SRR3358244","SRR",27
"SRR3356356","SRR",14
"SRR3355883","SRR",27
"SRR3356122","SRR",27
"SRR3355398","SRR",78
"SRR3358246","SRR",78
"SRR3356280","SRR",78
"SRR3337585","SRR",126
"SRR3355380","SRR",20
"SRR3357963","SRR",1
"SRR3356270","SRR",14
"SRR3357849","SRR",78
"SRR3356345","SRR",76
"SRR3357620","SRR",12
"SRR3335977","SRR",106
"SRR3357633","SRR",14
"SRR3357938","SRR",20
"SRR3336104","SRR",20
"SRR3356152","SRR",78
"SRR3338458","SRR",53
"SRR3355933","SRR",81
"SRR3355462","SRR",27
"SRR3355893","SRR",27
"SRR3339006","SRR",140
"SRR3356138","SRR",78
"SRR3337722","SRR",27
"SRR3357967","SRR",106
"SRR3355910","SRR",3
"SRR3355356","SRR",126
"SRR3356327","SRR",2
"SRR3355377","SRR",78
"SRR3338683","SRR",81
"SRR3335446","SRR",2
"SRR3355432","SRR",23
"SRR3357921","SRR",14
"SRR3356340","SRR",5
"SRR3357946","SRR",106
"SRR3357637","SRR",5
"SRR3355473","SRR",27
"SRR3355885","SRR",78
"SRR3357971","SRR",27
"SRR3357979","SRR",20
"ERR232392","ERR",11
"SRR3357512","SRR",27
"SRR3338175","SRR",2
"SRR3357634","SRR",14
"SRR3355395","SRR",3
"SRR3356207","SRR",11
"SRR3356209","SRR",14
"SRR3355895","SRR",159
"SRR3334929","SRR",20
"SRR3338744","SRR",20
"SRR3355458","SRR",14
"SRR3358269","SRR",20
"SRR3356199","SRR",27
"SRR3336079","SRR",NA
"SRR3358077","SRR",78
"SRR3337575","SRR",445
"SRR3356354","SRR",20
"SRR3355896","SRR",23
"SRR3631260","SRR",23
"SRR3355930","SRR",20
"SRR3337705","SRR",15
"SRR3355887","SRR",15
"SRR3339014","SRR",15
"SRR3338253","SRR",78
"SRR3355876","SRR",126
"SRR3357669","SRR",78
"SRR3335884","SRR",140
"SRR3357875","SRR",78
"SRR3357503","SRR",20
"SRR3355899","SRR",27
"SRR3338784","SRR",258
"SRR3356344","SRR",3
"SRR3357515","SRR",78
"SRR3355867","SRR",20
"SRR3355914","SRR",244
"SRR3355908","SRR",131
"SRR3355920","SRR",2
"SRR3337749","SRR",54
"SRR3355459","SRR",2
"SRR3338220","SRR",87
"SRR3338518","SRR",15
"SRR3335193","SRR",14
"SRR3338076","SRR",17
"SRR3631929","SRR",14
"SRR3337516","SRR",78
"SRR3335607","SRR",18
"SRR3631181","SRR",20
"SRR3334846","SRR",2
"SRR3338130","SRR",90
"SRR3631840","SRR",2
"SRR3335575","SRR",14
"SRR3631318","SRR",2
"SRR3335556","SRR",12
"SRR3631890","SRR",15
"SRR3338976","SRR",5
"SRR3338506","SRR",106
"SRR3338943","SRR",43
"SRR3335249","SRR",15
"SRR3335210","SRR",14
"SRR3338948","SRR",14
"SRR3338664","SRR",20
"SRR3338672","SRR",7
"SRR3631284","SRR",20
"SRR3334814","SRR",20
"SRR17631398","SRR",NA
"SRR17631056","SRR",NA
"SRR17631456","SRR",NA
"SRR17631186","SRR",NA
"SRR17630999","SRR",NA
"SRR17631045","SRR",NA
"SRR17631199","SRR",NA
"SRR17631083","SRR",NA
"SRR17631084","SRR",NA
"SRR17631174","SRR",NA
"SRR17631151","SRR",NA
"SRR17631018","SRR",NA
"SRR17631063","SRR",NA
"SRR17631491","SRR",NA
"SRR3631552","SRR",27
"SRR3631180","SRR",27
"SRR3631469","SRR",27
"SRR3631205","SRR",27
"SRR3631538","SRR",27
"SRR3631563","SRR",27
"SRR3631184","SRR",27
"SRR3631950","SRR",27
"SRR3631914","SRR",27
"SRR3631572","SRR",27
"SRR3631934","SRR",27
"SRR3631911","SRR",27
"SRR3631902","SRR",27
"SRR3631322","SRR",27
"SRR3631157","SRR",27
"SRR3631918","SRR",27
"SRR3631581","SRR",27
"SRR3631351","SRR",27
"SRR3631120","SRR",27
"SRR3631812","SRR",27
"SRR3631358","SRR",27
"SRR3631520","SRR",27
"SRR3631172","SRR",27
"SRR3631913","SRR",27
"SRR3631501","SRR",27
"SRR3631378","SRR",27
"SRR3631182","SRR",27
"SRR3631904","SRR",27
"SRR3631846","SRR",27
"SRR3631343","SRR",27
"SRR3631818","SRR",27
"SRR3631562","SRR",27
"SRR3631580","SRR",27
"SRR3631941","SRR",27
"SRR3631211","SRR",27
"SRR3631848","SRR",27
"SRR3631203","SRR",27
"SRR3631430","SRR",27
"SRR3631750","SRR",27
"SRR17631104","SRR",NA
"SRR3631856","SRR",27
"SRR3631819","SRR",27
"SRR3631390","SRR",27
"SRR3631923","SRR",27
"SRR3631197","SRR",27
"SRR3631834","SRR",27
"SRR3631889","SRR",27
"SRR3631541","SRR",27
"SRR3631491","SRR",27
"SRR3631406","SRR",27
"SRR3631482","SRR",27
"SRR3631397","SRR",27
"SRR3631259","SRR",27
"SRR3631776","SRR",27
"SRR3631345","SRR",27
"SRR3631447","SRR",27
"SRR3631443","SRR",27
"SRR3631307","SRR",27
"SRR3631907","SRR",27
"SRR3631185","SRR",27
"SRR3631916","SRR",27
"SRR3631249","SRR",27
"SRR3335947","SRR",78
"SRR3339008","SRR",2
"SRR3338069","SRR",20
"SRR3335508","SRR",131
"SRR3335543","SRR",5
"SRR3337677","SRR",106
"SRR3338207","SRR",14
"SRR3338568","SRR",13
"SRR3338376","SRR",5
"SRR3338890","SRR",23
"SRR3631262","SRR",27
"SRR3338654","SRR",14
"SRR3338982","SRR",5
"SRR3335512","SRR",5
"SRR3335274","SRR",193
"SRR3335992","SRR",78
"SRR3338577","SRR",5
"SRR3334819","SRR",2
"SRR3338186","SRR",193
"SRR3338066","SRR",78
"SRR3338621","SRR",23
"SRR3339330","SRR",15
"SRR3338994","SRR",193
"SRR3335941","SRR",20
"SRR3339020","SRR",118
"SRR3335520","SRR",27
"SRR3339015","SRR",11
"SRR3338588","SRR",202
"SRR3338492","SRR",5
"SRR3339340","SRR",3
"SRR3335314","SRR",5
"SRR3335880","SRR",14
"SRR3337688","SRR",2
"SRR3339308","SRR",118
"SRR3335988","SRR",2
"SRR3338551","SRR",297
"SRR3338115","SRR",15
"SRR3335488","SRR",14
"SRR3335579","SRR",15
"SRR3338742","SRR",14
"SRR3338790","SRR",1
"SRR3339372","SRR",18
"SRR3338721","SRR",15
"SRR3337793","SRR",2
"SRR3335178","SRR",126
"SRR3335926","SRR",24
"SRR3337584","SRR",13
"SRR3335476","SRR",78
"SRR3335877","SRR",10
"SRR3338155","SRR",5
"SRR3335437","SRR",23
"SRR3335304","SRR",20
"SRR3339326","SRR",106
"SRR3338149","SRR",220
"SRR3335444","SRR",52
"SRR3336062","SRR",90
"SRR3335282","SRR",2
"SRR3338268","SRR",2
"SRR3335292","SRR",14
"SRR3335473","SRR",12
"SRR3336078","SRR",2
"SRR3631305","SRR",27
"SRR3338559","SRR",14
"SRR3335835","SRR",5
"SRR3337711","SRR",1
"SRR3338114","SRR",15
"SRR3335979","SRR",5
"SRR3338981","SRR",2
"SRR3339009","SRR",56
"SRR3335453","SRR",43
"SRR3336066","SRR",15
"SRR3338494","SRR",20
"SRR3335918","SRR",20
"SRR3337777","SRR",14
"SRR3337734","SRR",20
"SRR3338508","SRR",20
"SRR3338215","SRR",115
"SRR3339363","SRR",23
"SRR3335846","SRR",2
"SRR3631471","SRR",27
"SRR3338671","SRR",14
"SRR3339047","SRR",14
"SRR3335925","SRR",12
"SRR3334914","SRR",1
"SRR3336054","SRR",1
"SRR3338110","SRR",14
"SRR3335916","SRR",12
"SRR3338564","SRR",15
"SRR3631376","SRR",27
"SRR3336103","SRR",2
"SRR3335482","SRR",220
"SRR3338665","SRR",78
"SRR3339347","SRR",2
"SRR3335484","SRR",14
"SRR3337588","SRR",78
"SRR3338250","SRR",71
"SRR3338466","SRR",20
"SRR3335852","SRR",1
"SRR3335299","SRR",53
"SRR3334858","SRR",14
"SRR3338953","SRR",5
"SRR3335566","SRR",15
"SRR3334871","SRR",12
"SRR3338077","SRR",12
"SRR3337608","SRR",5
"SRR3335836","SRR",78
"SRR3335583","SRR",15
"SRR3337587","SRR",27
"SRR3339389","SRR",20
"SRR3339335","SRR",20
"SRR3335837","SRR",20
"SRR3335577","SRR",78
"SRR3338576","SRR",23
"SRR3334863","SRR",15
"SRR3335271","SRR",5
"SRR3338267","SRR",96
"SRR3631793","SRR",2
"SRR3336070","SRR",78
"SRR3338645","SRR",14
"SRR3339346","SRR",14
"SRR3335493","SRR",2
"SRR3338929","SRR",14
"SRR3336094","SRR",3
"SRR3338204","SRR",2
"SRR3334829","SRR",15
"SRR3338495","SRR",2
"SRR3334854","SRR",598
"SRR3335965","SRR",18
"SRR3338152","SRR",5
"SRR3336086","SRR",1
"SRR3336004","SRR",21
"SRR3337710","SRR",14
"SRR3338468","SRR",5
"SRR3337747","SRR",23
"SRR3335548","SRR",15
"SRR3335219","SRR",341
"SRR3338227","SRR",14
"SRR3335834","SRR",1
"SRR3338556","SRR",2
"SRR3339361","SRR",598
"SRR3335469","SRR",20
"SRR3631360","SRR",15
"SRR3338688","SRR",2
"SRR3338751","SRR",50
"SRR6027723","SRR",15
"SRR3339319","SRR",12
"SRR3338767","SRR",2
"SRR3335305","SRR",126
"SRR3335958","SRR",18
"SRR3337648","SRR",5
"SRR3335214","SRR",78
"SRR3339010","SRR",14
"SRR3335584","SRR",18
"SRR3335264","SRR",81
"SRR3335247","SRR",14
"SRR3338473","SRR",2
"SRR3338271","SRR",2
"SRR3334855","SRR",2
"SRR3335542","SRR",2
"SRR3335241","SRR",15
"SRR3338985","SRR",15
"SRR3338539","SRR",87
"SRR3335451","SRR",14
"SRR3336072","SRR",15
"SRR3335927","SRR",5
"SRR3338786","SRR",15
"SRR3631938","SRR",24
"SRR3337751","SRR",5
"SRR3335995","SRR",15
"SRR3335984","SRR",1
"SRR3338753","SRR",14
"SRR3337662","SRR",106
"SRR3339388","SRR",78
"SRR3336077","SRR",20
"SRR3335857","SRR",18
"SRR3335225","SRR",14
"SRR3335563","SRR",14
"SRR3337738","SRR",84
"SRR3335569","SRR",26
"SRR3338256","SRR",50
"SRR3334905","SRR",2
"SRR3338131","SRR",15
"SRR3334845","SRR",511
"SRR3335567","SRR",673
"SRR3337661","SRR",23
"SRR3338228","SRR",2
"SRR3339352","SRR",14
"SRR3337752","SRR",17
"SRR3338923","SRR",23
"SRR3334825","SRR",23
"SRR3338567","SRR",3
"SRR3335893","SRR",23
"SRR3336033","SRR",3
"SRR3337685","SRR",673
"SRR3335870","SRR",19
"SRR3335593","SRR",19
"SRR3338769","SRR",5
"SRR3335513","SRR",5
"SRR3337603","SRR",23
"SRR3338798","SRR",18
"SRR3338736","SRR",14
"SRR3337582","SRR",3
"SRR3337511","SRR",2
"SRR3335309","SRR",20
"SRR3631513","SRR",421
"SRR3335504","SRR",26
"SRR3338482","SRR",87
"SRR3335463","SRR",106
"SRR3338761","SRR",76
"SRR3339344","SRR",23
"SRR3337520","SRR",2
"SRR3335954","SRR",23
"SRR3335449","SRR",106
"SRR3338750","SRR",23
"SRR3335534","SRR",78
"SRR3337607","SRR",23
"SRR3337730","SRR",11
"SRR3338566","SRR",78
"SRR3336081","SRR",216
"SRR3338585","SRR",23
"SRR3338197","SRR",26
"SRR3336083","SRR",1
"SRR3339342","SRR",18
"SRR3335841","SRR",2
"SRR3334798","SRR",23
"SRR3338737","SRR",81
"SRR3338112","SRR",18
"SRR3335503","SRR",1
"SRR3335934","SRR",14
"SRR3335824","SRR",18
"SRR3335518","SRR",11
"SRR3337589","SRR",2
"SRR3338578","SRR",174
"SRR3335861","SRR",78
"SRR3337659","SRR",20
"SRR3339370","SRR",15
"SRR3338183","SRR",14
"SRR3335250","SRR",27
"SRR3334902","SRR",14
"SRR3338676","SRR",11
"SRR3338259","SRR",23
"SRR3335588","SRR",14
"SRR3338623","SRR",78
"SRR3335252","SRR",26
"SRR3335531","SRR",106
"SRR3338714","SRR",619
"SRR3339322","SRR",2
"SRR3339303","SRR",5
"SRR3338905","SRR",5
"SRR3338229","SRR",5
"SRR3337522","SRR",20
"SRR3338686","SRR",18
"SRR3335257","SRR",23
"SRR3335206","SRR",13
"SRR6027730","SRR",23
"SRR3334805","SRR",1
"SRR3336071","SRR",5
"SRR3335217","SRR",78
"SRR3334877","SRR",15
"SRR3335980","SRR",511
"SRR3335933","SRR",2
"SRR3338952","SRR",5
"SRR3335596","SRR",15
"SRR3338902","SRR",13
"SRR3339359","SRR",23
"SRR3337579","SRR",5
"SRR3339365","SRR",78
"SRR3338147","SRR",78
"SRR3337665","SRR",56
"SRR3335862","SRR",2
"SRR3339030","SRR",680
"SRR3338936","SRR",20
"SRR3338775","SRR",14
"SRR3338102","SRR",26
"SRR3335585","SRR",18
"SRR3337716","SRR",15
"SRR3337761","SRR",12
"SRR3335823","SRR",14
"SRR3337767","SRR",20
"SRR3334890","SRR",14
"SRR3335581","SRR",1
"SRR3338493","SRR",20
"SRR3338489","SRR",2
"SRR3629306","SRR",572
"SRR3335222","SRR",681
"SRR3335859","SRR",24
"SRR3338962","SRR",5
"SRR3335917","SRR",23
"SRR3338620","SRR",20
"SRR3339310","SRR",20
"SRR3339381","SRR",1
"SRR3335553","SRR",2
"SRR3338178","SRR",26
"SRR3631129","SRR",572
"SRR3334842","SRR",511
"SRR3335367","SRR",56
"SRR3338921","SRR",2
"SRR3338522","SRR",1
"SRR3338667","SRR",31
"SRR3339385","SRR",78
"SRR3337746","SRR",31
"SRR3338247","SRR",78
"SRR3335930","SRR",106
"SRR3338974","SRR",15
"SRR3338955","SRR",14
"SRR3338496","SRR",5
"SRR3339023","SRR",11
"SRR3335813","SRR",17
"SRR3335969","SRR",15
"SRR3338530","SRR",9
"SRR3629558","SRR",26
"SRR6027728","SRR",23
"SRR3338792","SRR",81
"SRR3338799","SRR",78
"SRR3338996","SRR",20
"SRR3336060","SRR",18
"SRR3335275","SRR",157
"SRR3335840","SRR",14
"SRR3335262","SRR",106
"SRR3338467","SRR",10
"SRR3629647","SRR",26
"SRR3337687","SRR",3
"SRR3335465","SRR",26
"SRR3629595","SRR",12
"SRR3629288","SRR",2
"SRR3629448","SRR",56
"SRR3631174","SRR",2
"SRR3629681","SRR",106
"SRR3629766","SRR",114
"SRR3629325","SRR",17
"SRR3629780","SRR",10
"SRR3629786","SRR",37
"SRR3629519","SRR",14
"SRR3629730","SRR",11
"SRR3629713","SRR",15
"SRR3629450","SRR",81
"SRR3629425","SRR",14
"SRR3631829","SRR",10
"SRR3631414","SRR",23
"SRR3631796","SRR",14
"SRR3629528","SRR",54
"SRR3629618","SRR",27
"SRR3629779","SRR",5
"SRR3629783","SRR",26
"SRR3629659","SRR",676
"SRR3629611","SRR",78
"SRR3629602","SRR",677
"SRR3629361","SRR",2
"SRR3629344","SRR",5
"SRR3629554","SRR",1
"SRR3629702","SRR",14
"SRR3629606","SRR",31
"SRR3629788","SRR",15
"SRR3629686","SRR",1
"SRR3629772","SRR",15
"SRR3629314","SRR",13
"SRR3629697","SRR",15
"SRR3629564","SRR",14
"SRR3629742","SRR",9
"SRR3629337","SRR",26
"SRR3629795","SRR",26
